STORE_CD|PLU_CD|SCAN_CD1|SCAN_CD2|PLU_NM|BRAND_CD|GPLU_CDNRL_PRC|PRC_EVT_PRC|PRC_EVT_ST_DT|PRC_EVT_ED_DT
780|3802134618925|3802134618925|3802134618925|바벤코프 부르고뉴 피노누아|138392|44000|0||
780|3802134618932|3802134618932|3802134618932|바벤코프 뉘 생 조르쥬|138392|135000|0||
780|3802134618949|3802134618949|3802134618949|바벤코프 꼬토 부르기뇽 루즈|136136|32000|0||
780|3802134618956|3802134618956|3802134618956|바벤코프 뫼르소|138392|154000|0||
780|3802134618963|3802134618963|3802134618963|바벤코프 꼬토 부르기뇽 블랑|138392|32000|0||
780|3802134618970|3802134618970|3802134618970|바벤코프 부르고뉴 샤도네이|136136|39000|0||
780|3830048850445|3830048850445|3830048850445|마로프 벨리크리치|136769|35000|28000|20241011|20241031
780|3260980016591|3260980016591|3260980016591|JCB샹베르땡그랑크뤼|136786|1100000|0||
780|3260980016614|3260980016614|3260980016614|JCB샹볼뮈지니프리미에크뤼레샤름|136786|350000|0||
780|3260980016690|3260980016690|3260980016690|JCB끌로드라로슈그랑크뤼|136786|580000|0||
780|3260980021373|3260980021373|3260980021373|장 끌로드 부아세 부르고뉴 샤르도네|136786|33000|0||
780|3260980021380|3260980021380|3260980021380|장 끌로드 부아세 부르고뉴 피노누아|136786|33000|0||
780|3260980035011|3260980035011|3260980035011|JCB샤샤뉴몽라셰프리미에크뤼슈네보뜨|136786|230000|0||
780|3263280116640|3263280116640|3263280116640|봉 보야쥬 샤르도네|136764|14000|0||
780|3263280116671|3263280116671|3263280116671|봉 보야쥬 카베르네 소비뇽|136764|14000|0||
780|3263280116695|3263280116695|3263280116695|봉 보야쥬 스파클링 샤르도네|136764|16000|0||
780|3263280121620|3263280121620|3263280121620|제임스 킬튼 싱글몰트 위스키|112885|82000|0||
780|3263280123938|3263280123938|3263280123938|디바인 오리지널 보드카|112885|15000|0||
780|3263280124027|3263280124027|3263280124027|디바인 레몬 보드카|112885|17000|0||
780|3263285153374|3263285153374|3263285153374|포르투 발도우로 10년 숙성 포트|112885|55000|0||
780|3263286513771|3263286513771|3263286513771|샤또 라공 벨 에어0g|101235|30000|0||
780|3263286518288|3263286518288|3263286518288|포르투 발도우로 토니 포트|112885|24000|0||
780|3263286523510|3263286523510|3263286523510|포르투 발도우로 화이트 포트|112885|24000|0||
780|3263810146192|3263810146192|3263810146192|꼼브다르장 피노누아|136778|20000|0||
780|3263810146819|3263810146819|3263810146819|꼼브다르장 까베르네쇼비뇽|136778|20000|0||
780|3267680060824|3267680060824|3267680060824|샤샤뉴 몽라쉐 프리미에 크뤼 레 쇼메|138392|166000|0||
780|3269160010817|3269160010817|3269160010817|SP 조셉페리에 뀌베 로얄 블랑드블랑|138268|75000|0||
780|3269160011210|3269160011210|3269160011210|SP 조셉페리에 뀌베 로얄 브륏|138392|85000|0||
780|3269160011227|3269160011227|3269160011227|조셉 페리에 뀌베 로얄 브륏|138392|46000|0||
780|3269160013689|3269160013689|3269160013689|조셉 페리에 퀴베 조세핀 2014|138268|480000|0||
780|3269160015942|3269160015942|3269160015942|조셉 페리에 퀴베 로얄 브뤼 NV글라스|138268|90000|0||
780|3269210254635|3269210254635|3269210254635|에스탕동 제니스|138392|27000|0||
780|3272220129206|3272220129206|3272220129206|파니에 클래식 브륏 셀렉션|138392|66000|0||
780|3272220131209|3272220131209|3272220131209|파니에 클래식 브륏 로제|138392|78000|0||
780|3275849648028|3275849648028|3275849648028|크로쿠스 아뜰리에|136786|37000|0||
780|3276093000037|3276093000037|3276093000037|마리 스튜아트 뀌베 라 헨느 브뤼|138392|65000|0||
780|3276093000150|3276093000150|3276093000150|마리 스튜아트 뀌베 라 헨느 프리미에|138392|78000|0||
780|3276093000297|3276093000297|3276093000297|마리 스튜아트 빠숑 헨느 브뤼|138392|87000|0||
780|3277190003860|3277190003860|3277190003860|유기농 샤를드페르 브룻|138392|44000|0||
780|3277760110189|3277760110189|3277760110189|드보 스테노페|138392|299000|0||
780|3277760210186|3277760210186|3277760210186|드보 스테노페 매그넘|138392|601000|0||
780|3277760307015|3277760307015|3277760307015|드보 뀌베 디 브륏|138392|62000|0||
780|3277760504209|3277760504209|3277760504209|드보 쾨르 드 바 블랑 드 블랑|138392|142000|0||
780|3277760907147|3277760907147|3277760907147|드보 디 밀레짐 브륏|138392|142000|0||
780|3277761007198|3277761007198|3277761007198|드보 뀌베 디 브륏 제로봄|138392|457000|0||
780|3277761502167|3277761502167|3277761502167|드보 디 밀레짐 브륏|138392|142000|0||
780|3277762209171|3277762209171|3277762209171|드보 쾨르 드 바 블랑 드 누아|138392|118000|0||
780|3277762308058|3277762308058|3277762308058|드보 디 로제|138392|92000|0||
780|3282946006835|3282946006835|3282946006835|니콜라스 푸이얏트1등급 넌 빈티지 750|138392|88000|0||
780|3282946015448|3282946015448|3282946015448|06 팔메도르 브륏|138392|370000|0||
780|3282946066860|3282946066860|3282946066860|니콜라스 푸이야트, 리저브 익스클루시|138392|110000|0||
780|3282946100083|3282946100083|3282946100083|니콜라스 푸이야트, 셀렉션 브뤼|138392|70000|0||
780|3282946101264|3282946101264|3282946101264|니콜라 푸이야뜨 블랑 드 블랑 브뤼|138392|116000|0||
780|3291690562009|3291690562009|3291690562009|프린스 블랑 드 블랑|138392|200000|0||
780|3291690563006|3291690563006|3291690563006|샴페인 드 브노쥬, 프린스 블랑 드 누|138392|200000|0||
780|3291690564003|3291690564003|3291690564003|프린스 브륏 로제|138392|200000|0||
780|3291690566700|3291690566700|3291690566700|프린스 뚜르 에펠|138392|220000|0||
780|3291690589006|3291690589006|3291690589006|샴페인 드 브노쥬, 루이 도르 브륏|138392|690000|0||
780|3292050230460|3292050230460|3292050230460|샴페인어니스트라페뉴브뤼|136786|45000|0||
780|3292050230545|3292050230545|3292050230545|샴페인어니스트라페뉴브뤼로제|136786|59000|0||
780|3292050230569|3292050230569|3292050230569|샴페인어니스트라페뉴프리미어크뤼|136786|50000|0||
780|3292050230576|3292050230576|3292050230576|샴페인어니스트라페뉴블랑드블랑|136786|50000|0||
780|3292051730006|3292051730006|3292051730006|앙리 드부아(샴페인)|138392|54000|0||
780|3028130076563|3028130076563|3028130076563|카뮤  엑소|136770|350000|0||
780|3028130076570|3028130076570|3028130076570|카뮤  브이에스오피|136770|12000|0||
780|3028130076822|3028130076822|3028130076822|카뮤  엑소 미니어쳐|136770|45000|0||
780|3029440000521|3029440000521|3029440000521|랑송 골드 라벨 97(프)|138392|135000|0||
780|3029440007988|3029440007988|3029440007988|랑송 르 블랙 리저브|138392|104000|93000|20241011|20241031
780|3029440008060|3029440008060|3029440008060|랑송 르 블랑 드 블랑|138392|129000|115000|20241011|20241031
780|3035551421001|3035551421001|3035551421001|베네딕틴 돔|138392|90000|0||
780|3037900003678|3037900003678|3037900003678|찰스하이직 브륏 리저브|108688|158000|0||
780|3037900003692|3037900003692|3037900003692|찰스하이직 브륏 리저브 375ml|108688|75000|0||
780|3037900003739|3037900003739|3037900003739|찰스하이직, 로제 리저브750㎖|108688|198000|0||
780|3037900003876|3037900003876|3037900003876|찰스하이직 브륏 리저브P|108688|158000|0||
780|3037900003883|3037900003883|3037900003883|찰스하이직 로제 리저브P|108688|144000|0||
780|3037900004088|3037900004088|3037900004088|찰스하이직 브륏 밀레짐|108688|283000|0||
780|3037900005085|3037900005085|3037900005085|찰스하이직 블랑 드 블랑|108688|228000|0||
780|3037900005948|3037900005948|3037900005948|찰스하이직 로제 리저브 375ml|108688|95000|0||
780|3043700103319|3043700103319|3043700103319|멈 그랑 꼬르동 750ml|136790|70000|0||
780|3043700104613|3043700104613|3043700104613|멈 그랑 꼬르동 로제|136790|80000|0||
780|3043709000176|3043709000176|3043709000176|멈 올람프 골드|136790|98000|0||
780|3047100056251|3047100056251|3047100056251|아벨라워 12년|136790|120000|0||
780|3049610004104|3049610004104|3049610004104|Veuve Clicquot Yellow Label 750ml|136760|95000|0||
780|3049614003417|3049614003417|3049614003417|Veuve Clicquot Rose 750ml|136760|100000|0||
780|3049614083983|3049614083983|3049614083983|뵈브 클리코 로제|101235|111400|0||
780|3049614158100|3049614158100|3049614158100|뵈브 클리코 로제 빈티지|101235|143900|0||
780|3049614179549|3049614179549|3049614179549|뵈브 클리코 라 그랑 담|101235|280000|0||
780|3049614202650|3049614202650|3049614202650|뵈브 클리코 라 그랑담 쿠사마 야요이|136760|344000|0||
780|3049614215759|3049614215759|3049614215759|뵈브 클리코 라 그랑 담|101235|400000|0||
780|3057230000253|3057230000253|3057230000253|릴렛 블랑|136790|36000|0||
780|3058080051426|3058080051426|3058080051426|루이 페트리에 브뤼|130219|11000|0||
780|3058080097547|3058080097547|3058080097547|뵈브 드 베르네 브뤼|100549|21500|0||
780|3062670049205|3062670049205|3062670049205|그랑꾸베0g|100550|34000|0||
780|3062670170398|3062670170398|3062670170398|그랑꾸베 1531 로제 NV(T)|100550|34000|0||
780|3062670205472|3062670205472|3062670205472|버블 넘버원 로제|112885|33000|0||
780|3062670209746|3062670209746|3062670209746|버블 넘버원-핑크라벨|112885|28000|0||
780|3062670355344|3062670355344|3062670355344|버블넘버원-프리미엄 반빈 에디션 NV (|112885|46000|0||
780|3080216031811|3080216031811|3080216031811|크로넨버그 1664 블랑 500 캔|138392|2500|0||
780|3113590007667|3113590007667|3113590007667|그라티엔 & 메이어 끌레망 드 루아르|137808|39000|0||
780|3113880103819|3113880103819|3113880103819|페리에주에 그랑브뤼|136790|97000|0||
780|3113880104212|3113880104212|3113880104212|페리에주에 벨레포크 2014|136790|370000|0||
780|3113880104311|3113880104311|3113880104311|페리에주에 벨에포크 블랑 드 블랑|101235|800000|0||
780|3113880104519|3113880104519|3113880104519|페리에주에 벨레포크 로제|101235|600000|0||
780|3113880105219|3113880105219|3113880105219|페리에주에 블랑드블랑|101235|150000|0||
780|3119780251889|3119780251889|3119780251889|데스페라도스 500ml 캔 4X6|138392|3000|0||
780|3119780262458|3119780262458|3119780262458|에델바이스 5L 케그 1X2|138392|38000|0||
780|3120581446800|3120581446800|3120581446800|장 르포 부르고뉴 오뜨 꼬뜨 드 뉘 루|136136|55000|0||
780|3120581448941|3120581448941|3120581448941|장 르포 볼네|136136|85000|0||
780|3120581463968|3120581463968|3120581463968|장 르포 부르고뉴 오뜨 꼬뜨 드 뉘 블|136136|55000|0||
780|3120581463982|3120581463982|3120581463982|장 르포 샹볼 뮈즈니|136136|170000|0||
780|3120581463999|3120581463999|3120581463999|장 르포 포마르 프리미에 크뤼 레 그랑|136136|150000|0||
780|3142804202543|3142804202543|3142804202543|크로즈 에르미따쥬 2019 오지에|138392|51000|0||
780|3142806747288|3142806747288|3142806747288|에리따쥬, 샤또뇌프 뒤 빠쁘|138392|90000|0||
780|3142806754798|3142806754798|3142806754798|에리따쥬, 꼬뜨 뒤 론 비에유 비뉴|138392|29000|0||
780|3142806760348|3142806760348|3142806760348|레옹 페르디갈 꼬뜨 드 론 루지|138392|20000|0||
780|3142806762892|3142806762892|3142806762892|레옹 페르디갈 꼬뜨 드 론 블랑|138392|20000|0||
780|3142806766838|3142806766838|3142806766838|꼬뜨로티 2018 오지에|138392|85000|0||
780|3142920017922|3142920017922|3142920017922|가브리엘 메프르 로라스 꼬뜨 뒤 론 빌|136786|26000|0||
780|3142920715415|3142920715415|3142920715415|가브리엘메프르로라스꼬뜨뒤론블랑|136786|33000|0||
780|3142920796414|3142920796414|3142920796414|가브리엘메프르로라스크로즈에르미따쥬|136786|58000|0||
780|3700619337999|3700619337999|3700619337999|파레 뒤몽 피노 누아|136794|22000|0||
780|3700619338736|3700619338736|3700619338736|룰루 화이트 2020|141539|20000|16000|20240930|20241031
780|3700619339153|3700619339153|3700619339153|레 부흐가헬 까베르네 소비뇽|136779|19000|0||
780|3700619339924|3700619339924|3700619339924|앙시앙땅 피노누아|138392|12900|0||
780|3700619340326|3700619340326|3700619340326|딥루즈 G.S.M|138392|20000|0||
780|3700619340470|3700619340470|3700619340470|솔드 아웃 메를로|136794|19000|0||
780|3700619340487|3700619340487|3700619340487|솔드 아웃 로제|136794|19000|0||
780|3700619340494|3700619340494|3700619340494|솔드 아웃 샤르도네|136794|19000|0||
780|3700619340647|3700619340647|3700619340647|유미의 가르고뜨 까베르네 소비뇽(패션|136786|8000|0||
780|3700619340654|3700619340654|3700619340654|유미의 가르고뜨 샤도네이(에로스)|136786|8000|0||
780|3700619340777|3700619340777|3700619340777|레 부흐가헬 말백|136779|21000|0||
780|3700619340784|3700619340784|3700619340784|레 부흐가헬 비오니에|136779|19000|0||
780|3700619341361|3700619341361|3700619341361|듀체스 데 빠스트흐 샤도네이|138392|22000|0||
780|3700619341385|3700619341385|3700619341385|듀체스 데 빠스트흐 피노누아|138392|25000|0||
780|3700619344904|3700619344904|3700619344904|레 부흐가헬 메를로|136779|21000|0||
780|3700619345383|3700619345383|3700619345383|레볼루션 씨에스엠|136779|24000|0||
780|3700619347332|3700619347332|3700619347332|와인리스트 까베르네소비뇽|138387|22000|19000|20240930|20241031
780|3700619347356|3700619347356|3700619347356|와인리스트 샤도네이|138387|22000|19000|20240930|20241031
780|3700619347820|3700619347820|3700619347820|쁘띠 페팡|138392|23900|0||
780|3700619349954|3700619349954|3700619349954|페이레스 솔란 까베르네 소비뇽|138392|18000|0||
780|3700619351988|3700619351988|3700619351988|뤼 뒤 라부아 카베르네 소비뇽|136794|19000|0||
780|3700619352497|3700619352497|3700619352497|레 부흐가헬 까베르네 소비뇽 375ml|136779|10000|0||
780|3700619352619|3700619352619|3700619352619|에보디아|138392|21900|14900|20240927|20241031
780|3700619353555|3700619353555|3700619353555|레 부흐가헬 오렌지|136779|22000|0||
780|3700689904930|3700689904930|3700689904930|도베르뉴 랑비에 꼬뜨 뒤 론|138392|21000|0||
780|3700811400026|3700811400026|3700811400026|샤를 클레망 브륏|138392|46000|0||
780|3700906700734|3700906700734|3700906700734|챠밍 래빗|138392|20000|0||
780|3700906705074|3700906705074|3700906705074|미세스 래빗|138392|21000|0||
780|3700906705364|3700906705364|3700906705364|디바 래빗|138392|20000|0||
780|3700906705371|3700906705371|3700906705371|너티 래빗|138392|20000|0||
780|3700906705388|3700906705388|3700906705388|쿨 래빗|138392|20000|0||
780|3701086306952|3701086306952|3701086306952|비뇨블 벨라스 버번 배럴 샤르도네|136779|74000|0||
780|3701086306969|3701086306969|3701086306969|비뇨블 벨라스 버번 배럴 쉬라|136779|78000|0||
780|3701086306976|3701086306976|3701086306976|비뇨블 벨라스 버번 배럴 까베르네|136779|78000|0||
780|3701117101327|3701117101327|3701117101327|피에르 그루버 뫼르소|138392|185000|0||
780|3701117101389|3701117101389|3701117101389|피에르 그루버 포마르 프리미에 크뤼|138392|155000|0||
780|3701117103116|3701117103116|3701117103116|피에르 그루버 부르고뉴 피노누아|138392|59000|0||
780|3701117104038|3701117104038|3701117104038|피에르 그루버 부르고뉴 샤도네이|138392|55000|0||
780|3701117104069|3701117104069|3701117104069|피에르 그루버 본 로마네|138392|215000|0||
780|3701117109071|3701117109071|3701117109071|클라베리에 알록스 꼬똥|138392|125000|0||
780|3701117111333|3701117111333|3701117111333|클라베리에 페르낭 베르즐레스|138392|87000|0||
